STATION,NAME,DATE,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",10/31/2016,7.38,0,,0,0,47,55,39,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/1/2016,10.29,0,,0,0,63,80,46,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/2/2016,8.5,0.03,,0,0,72,78,65,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/3/2016,9.17,0.23,,0,0,60,68,52,,,1,,1,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/4/2016,6.49,0,,0,0,50,58,41,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/5/2016,7.83,0,,0,0,52,64,39,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/6/2016,3.36,0,,0,0,56,68,43,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/7/2016,5.37,0,,0,0,57,72,42,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/8/2016,9.17,0.16,,0,0,56,65,46,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/9/2016,12.97,0.29,,0,0,46,53,38,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/10/2016,13.42,0,,0,0,49,60,37,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/11/2016,17,0.01,,0,0,48,53,43,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/12/2016,6.71,0,,0,0,44,51,37,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/13/2016,9.17,0,,0,0,46,57,34,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/14/2016,7.61,0,,0,0,48,60,35,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/15/2016,6.49,0,,0,0,50,62,37,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/16/2016,5.82,0,,0,0,46,54,38,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/17/2016,9.17,0,,0,0,49,64,34,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/18/2016,12.53,0,,0,0,66,74,57,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/19/2016,17,0.42,,0.6,0,51,68,34,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/20/2016,20.13,0.03,,0.3,0,34,36,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/21/2016,14.99,0,,0,0,34,38,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/22/2016,4.92,0,,0,0,34,39,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/23/2016,6.71,0.08,,0,0,35,43,26,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/24/2016,8.05,0.19,,0,0,45,49,40,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/25/2016,7.83,0.03,,0,0,41,44,38,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/26/2016,11.41,0.08,,0,0,42,46,38,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/27/2016,8.72,0,,0,0,43,49,36,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/28/2016,11.41,0.13,,0,0,46,55,36,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/29/2016,12.53,0.02,,0,0,55,61,49,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",11/30/2016,12.53,0.41,,0,0,53,62,43,,,1,,1,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/1/2016,16.33,0,,0,0,40,43,36,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/2/2016,12.97,0.09,,0,0,38,42,34,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/3/2016,8.05,0,,0,0,39,41,37,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/4/2016,7.16,0.11,,0.2,0,38,42,34,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/5/2016,9.17,0,,0,0,36,40,31,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/6/2016,9.62,0.49,,0,0,36,41,30,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/7/2016,12.3,0,,0,0,35,39,31,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/8/2016,17.22,0,,0,0,29,33,25,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/9/2016,16.11,0,,0,0,29,33,25,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/10/2016,12.08,0,,0,0,27,30,24,,,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/11/2016,11.41,0.28,,2.3,1.2,31,36,25,,,1,,,1,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/12/2016,13.87,0.07,,0,1.2,33,37,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/13/2016,10.51,0,,0,0,29,33,24,,,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/14/2016,14.32,0.01,,0.2,0,21,26,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/15/2016,18.12,0.12,,3.6,1.2,14,18,10,,,1,,,,,,,1,1,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/16/2016,10.07,0,,0,3.1,15,22,8,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/17/2016,9.62,0.63,,0.3,2,31,39,22,,,1,,,,,1,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/18/2016,9.4,0.11,,0.2,0,25,33,17,,,1,,,,,1,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/19/2016,6.93,0,,0,0,18,23,13,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/20/2016,12.75,0,,0,0,26,37,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/21/2016,9.62,0,,0,0,33,38,27,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/22/2016,11.63,0,,0,0,36,39,33,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/23/2016,10.07,0,,0,0,37,42,31,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/24/2016,8.95,0.06,,0,0,40,43,36,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/25/2016,7.61,0,,0,0,37,39,35,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/26/2016,17,0.31,,0,0,54,68,39,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/27/2016,14.99,0,,0,0,42,51,33,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/28/2016,9.17,0,,0,0,36,41,31,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/29/2016,16.55,0.32,,2.3,0,37,42,32,,,1,1,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/30/2016,15.21,0.05,,0.5,2,30,33,27,,,1,,,,,,,1,1,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",12/31/2016,16.55,0,,0,2,36,43,29,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/1/2017,5.14,0,,0,0,35,43,27,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/2/2017,6.49,0,,0,0,42,50,34,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/3/2017,6.93,0.79,,0,0,45,50,40,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/4/2017,21.92,0.09,,0,0,30,40,20,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/5/2017,12.97,0.05,,1.3,0,17,21,13,,,1,,,,,,,1,1,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/6/2017,8.5,0,,0,1.2,11,16,5,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/7/2017,11.41,0.02,,0.5,1.2,12,17,6,,,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/8/2017,12.53,0.02,,0.8,2,16,19,12,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/9/2017,12.3,0,,0,1.2,23,31,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/10/2017,21.25,0.39,,0.9,1.2,40,51,28,,,1,,,,,1,,1,1,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/11/2017,15.88,0.07,,0,0,47,59,35,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/12/2017,10.51,1.08,,0,0,49,65,33,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/13/2017,8.28,0,,0,0,30,33,26,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/14/2017,4.25,0,,0,0,30,34,26,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/15/2017,2.01,0,,0,0,28,35,20,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/16/2017,4.47,0.05,,0,0,32,41,22,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/17/2017,13.42,0.53,,0,0,51,61,41,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/18/2017,11.18,0.05,,0,0,42,45,38,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/19/2017,7.61,0,,0,0,41,46,36,,,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/20/2017,7.61,0.29,,0,0,46,55,37,,,1,1,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/21/2017,9.17,0,,0,0,53,63,42,,,1,1,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/22/2017,5.82,0,,0,0,53,64,41,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/23/2017,9.62,0.34,,0,0,42,44,40,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/24/2017,9.17,0.17,,0,0,39,41,36,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/25/2017,11.86,0.01,,0,0,45,52,37,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/26/2017,17.45,0.2,,0.4,0,38,42,33,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/27/2017,16.11,0,,0,0,32,34,29,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/28/2017,15.66,0.01,,0.2,0,30,31,28,,,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/29/2017,9.17,0.25,,3.1,0,29,32,26,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/30/2017,8.72,0.15,,2.3,3.9,25,27,23,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",1/31/2017,15.88,0.22,,2,5.1,32,38,26,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/1/2017,10.74,0.01,,0.1,2,35,38,31,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/2/2017,12.53,0,,0,1.2,27,33,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/3/2017,13.42,0.01,,0.2,1.2,23,27,18,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/4/2017,10.51,0,,0,0,25,33,16,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/5/2017,12.97,0,,0,0,37,44,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/6/2017,6.49,0.02,,0,0,40,54,25,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/7/2017,14.32,1.61,,0,0,54,60,47,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/8/2017,12.97,0.13,,1.3,0,41,53,28,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/9/2017,15.43,0.02,,0.4,1.2,24,28,19,,,,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/10/2017,13.2,0,,0,1.2,27,37,16,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/11/2017,6.71,0.01,,0,1.2,44,51,37,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/12/2017,14.54,0.22,,0,0,41,46,35,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/13/2017,11.86,0,,0,0,36,40,31,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/14/2017,13.2,0,,0,0,42,52,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/15/2017,14.09,0.07,,0.9,0,35,42,28,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/16/2017,8.28,0,,0,1.2,26,30,22,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/17/2017,8.28,0,,0,0,40,54,26,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/18/2017,12.3,0,,0,0,59,69,49,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/19/2017,7.61,0,,0,0,53,64,42,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/20/2017,3.58,0,,0,0,46,59,33,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/21/2017,7.16,0,,0,0,56,67,45,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/22/2017,8.72,0.01,,0,0,58,63,52,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/23/2017,10.74,0.07,,0,0,60,68,52,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/24/2017,12.97,0.3,,0,0,61,77,45,,,1,,1,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/25/2017,18.79,0.19,,0,0,44,61,27,,,,,1,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/26/2017,12.3,0.01,,0.3,0,35,43,26,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/27/2017,10.29,0,,0,0,43,50,36,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2/28/2017,13.2,0,,0,0,50,61,39,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/1/2017,21.92,0.6,,0,0,50,65,35,,,1,,1,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/2/2017,14.09,0.3,,3.6,0,31,35,27,,,1,1,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/3/2017,12.08,0.15,,1.6,3.1,26,28,24,,,1,1,1,,,,,1,1,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/4/2017,9.17,0,,0,2,25,29,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/5/2017,11.41,0,,0,1.2,34,48,20,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/6/2017,13.42,0.16,,0,0,52,59,45,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/7/2017,15.43,0.54,,0,0,53,61,44,,,,,1,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/8/2017,24.16,0,,0,0,48,56,40,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/9/2017,9.4,0.04,,0.4,0,42,49,34,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/10/2017,15.21,0.01,,0.1,0,29,36,22,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/11/2017,12.75,0,,0,0,24,28,19,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/12/2017,8.05,0,,0,0,26,29,22,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/13/2017,12.08,0.09,,1.1,0,28,33,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/14/2017,22.59,0.09,,1.5,1.2,23,27,19,,,,,,,,,,1,1,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/15/2017,19.01,0.02,,0.2,2,26,31,20,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/16/2017,11.41,0,,0,1.2,32,38,26,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/17/2017,9.62,0.07,,0.5,0,33,43,23,,,1,,,,,,,1,1,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/18/2017,9.4,0.16,,0.3,0,38,41,35,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/19/2017,6.04,0.02,,0,0,37,39,35,,,1,1,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/20/2017,6.26,0.01,,0,0,42,49,34,,,1,,,1,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/21/2017,9.62,0,,0,0,45,57,33,,,1,1,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/22/2017,12.3,0,,0,0,28,33,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/23/2017,6.26,0,,0,0,35,51,18,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/24/2017,16.78,0.32,,0,0,58,74,42,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/25/2017,6.71,0,,0,0,54,66,42,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/26/2017,9.62,0.23,,0,0,55,68,42,,,,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/27/2017,7.83,0,,0,0,59,64,54,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/28/2017,8.72,0.05,,0,0,47,54,39,,,1,1,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/29/2017,8.05,0,,0,0,46,53,38,,,1,,,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/30/2017,11.86,0.44,,0,0,48,53,43,,,,,1,,,,,,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",3/31/2017,8.5,0.72,,0,0,50,60,39,,,1,1,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",4/1/2017,9.62,0.01,,0,0,43,49,37,,,1,,,,,,,1,,,,,,,,,,,,,
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",4/2/2017,6.26,0,,0,0,49,61,36,,,,,,,,,,,,,,,,,,,,,,,
